,neg,neu,pos,nns,FRS,Dugast,Herdan,Maas,Summer,cttr,rttr,label
543,0.11,0.681,0.209,7571,50.43,55.643576436114074,0.8107063474419421,0.01797152634766616,0.9108734734386822,18.65452708910428,26.381485209067566,Literary
544,0.116,0.733,0.151,21918,87.35,49.641644963237574,0.7652512662096276,0.02014437677761396,0.8910441126679883,15.556561602929118,22.000300402754895,Literary
545,0.128,0.679,0.192,10725,86.84,51.94758583639863,0.7910953820249778,0.019250172725049336,0.9017191378844989,16.650160584465194,23.54688291424062,Humorous and Wit and Satire
546,0.102,0.784,0.114,10661,78.79,46.95819414712631,0.7707777311724573,0.02129553783237205,0.8904318545206497,13.040253921236465,18.44170395220154,Detective and Mystery
547,0.109,0.749,0.142,19155,78.08,49.788120988765534,0.7691554894808236,0.020085112274585447,0.8925113276856781,15.59444994207556,22.05388260583158,Detective and Mystery
548,0.109,0.75,0.141,18812,66.88,54.22354049459926,0.7890672076261742,0.01844217457728717,0.9027847523855292,19.291010115233817,27.28160813684023,Literary
549,0.093,0.747,0.16,24809,78.18,55.82459875115807,0.7907171295761671,0.017913250115017713,0.9044747645811062,21.113509300394814,29.859011201908825,Literary
550,0.147,0.659,0.194,27315,69.75,50.28949156451257,0.7665265021322935,0.019884869957716232,0.8920527028675453,16.163963698717662,22.859296684432895,Literary
551,0.132,0.682,0.186,25923,72.19,59.40457264976603,0.803723759365781,0.016833720964474247,0.911039377970837,24.404223430239572,34.51278375422806,Literary
552,0.113,0.683,0.204,21004,52.2,59.55612068373498,0.8070508412645995,0.01679088544585316,0.9122012432231416,24.091059121212453,34.06990254115071,Literary
553,0.088,0.715,0.197,35192,85.42,48.32092719430005,0.7502538592567459,0.02069496713047262,0.8846266327361385,14.49032586944988,20.49241536778173,Love and Romance
554,0.107,0.714,0.179,10898,70.81,45.234887566692485,0.7552129320862592,0.02210683067412604,0.8832375557270283,11.933834963543747,16.8769912565658,Literary
555,0.142,0.698,0.16,11237,78.59,54.6875427790579,0.8011180246353383,0.01828569998180538,0.9070863494825147,18.69949309308542,26.445076741743417,Literary
556,0.106,0.741,0.153,14926,75.84,52.74054801978387,0.7884350974360884,0.018960743442121286,0.9014555096682083,17.668781623307666,24.987430602290214,Detective and Mystery
557,0.101,0.699,0.2,25038,47.39,60.94347544320717,0.8080602102219072,0.01640864740199947,0.9133443020456296,25.97030837421684,36.72756232182902,Literary
558,0.15,0.652,0.198,23148,68.84,55.97692159409912,0.7932991524845133,0.01786450507677465,0.9054282317857005,21.052883775388057,29.773273762218277,Literary
559,0.118,0.663,0.219,8601,74.42,52.72628124268635,0.7997406109998192,0.01896587387601339,0.9051885981696267,16.749483106049386,23.68734617131408,Literary
560,0.129,0.715,0.156,24172,74.53,52.672619269262555,0.7797438688682862,0.018985195987463576,0.898500028302449,18.153543341276368,25.672987198360833,Detective and Mystery
561,0.142,0.655,0.203,24381,74.83,49.310990860897135,0.762385623265637,0.020279454590984194,0.8897609568304277,15.299174181379223,21.63629962041479,Literary
562,0.109,0.725,0.166,10704,75.24,49.3106288404393,0.779294848121718,0.02027960347526347,0.8955409884447315,14.776275917346192,20.896809803677932,Literary
563,0.115,0.678,0.208,26180,64.68,55.93972931863808,0.7902009688155177,0.017876382531347334,0.9043850744883785,21.31165901618359,30.139237217357685,Literary
564,0.113,0.662,0.225,21755,64.24,60.94623135030792,0.8106155147506692,0.016407905424901188,0.914161876015166,25.498885612368714,36.06086985841201,Literary
565,0.11,0.678,0.211,9273,68.74,53.21044860682417,0.7964933797267735,0.018793301432000167,0.9044846575096512,17.53252826736162,24.794739258392465,Literary
566,0.119,0.722,0.159,10672,77.77,49.65522182440702,0.7822251274671203,0.020138868849206716,0.8968365046276249,14.958996174743529,21.15521526980955,Literary
567,0.121,0.718,0.161,19462,73.51,54.43598292450486,0.7885359379855361,0.018370201956063894,0.9027647655231896,19.58642844060725,27.699392739156885,Sea and Adventure
568,0.119,0.706,0.174,20415,72.9,57.11926223212104,0.7983274974172717,0.017507228926315677,0.9078422709291437,21.976541242762327,31.079522679566153,Literary
569,0.13,0.69,0.18,16308,71.18,55.47526654909842,0.7973866984626411,0.01802605128746789,0.9064198053264833,20.006573666444154,28.293567815701742,Literary
570,0.137,0.672,0.191,36979,57.47,49.633603468341015,0.755509771795379,0.02014764051209487,0.8876792222123443,15.705639790016455,22.211128796787797,Literary
571,0.131,0.693,0.175,14780,66.81,49.32952720259998,0.770696498374215,0.02027183426861009,0.8926295963748726,15.11052923778472,21.369515382710336,Detective and Mystery
572,0.142,0.702,0.156,22920,59.44,49.44853724979961,0.7633086392359744,0.020223045121603722,0.8902032337792927,15.412851415812105,21.79706350708284,Literary
573,0.119,0.719,0.162,11610,71.68,53.53374750191655,0.7945693511476096,0.018679805667708937,0.9040921219303356,18.046373380375233,25.52142598617545,Sea and Adventure
574,0.104,0.678,0.218,20050,79.7,49.19571164146639,0.7665119192971336,0.020326974986923735,0.891075303771722,15.10076639764786,21.355708641781508,Literary
575,0.126,0.735,0.139,16089,74.32,52.128632373184296,0.7849850309909944,0.019183315473175814,0.8998245695923953,17.247426926739546,24.391545075833978,Western Stories
576,0.1,0.714,0.186,20514,72.6,53.5519322523578,0.7843398772113195,0.0186734625239591,0.900714129981303,18.86431952766549,26.678176520964154,Literary
577,0.128,0.726,0.146,12633,69.15,55.584894526135514,0.8016412308500233,0.017990499190923336,0.9078864165937505,19.67300893157685,27.821836043723014,Detective and Mystery
578,0.14,0.675,0.185,7112,74.73,51.17402989863247,0.7953532099598729,0.019541161835033106,0.9025150554103853,15.58864426685906,22.04567214120167,Literary
579,0.099,0.739,0.162,21760,76.96,52.37164145419039,0.7784628669607204,0.01909430318075294,0.8978320955036695,17.889714013467422,25.299876184821642,Literary
580,0.093,0.771,0.136,16543,78.99,60.026798619505065,0.8151217011219233,0.016659225929051308,0.9150641969478082,23.348611495105956,33.0199230389592,Humorous and Wit and Satire
581,0.094,0.746,0.16,1518,74.22,60.45599333317586,0.8530583802441917,0.016540957229648882,0.9272376164191766,16.278107224728092,23.020720006973928,Literary
582,0.119,0.683,0.197,5652,72.02,48.3840061833708,0.785951256121038,0.020667986776665304,0.8969632656590513,13.665724214537622,19.326252523849515,Literary
583,0.111,0.701,0.188,9601,64.98,49.18904206395291,0.7799329938626473,0.02032973113604966,0.8956493854146385,14.638703385870084,20.70225286385442,Literary
584,0.094,0.765,0.141,12135,73.92,54.10867809440022,0.7952474260133361,0.018481323795332034,0.9047409469341002,18.623803013332306,26.33803480441946,Literary
585,0.133,0.736,0.131,17539,76.86,53.13429846105635,0.7872323186351966,0.0188202353087042,0.9013585897785594,18.186196616959386,25.71916590368766,Detective and Mystery
586,0.089,0.708,0.203,19708,76.96,51.674026434908534,0.77840987186341,0.019352082061181268,0.8972522370889138,17.138816801161603,24.237947163230604,Literary
587,0.094,0.699,0.207,14628,79.09,55.30320177189644,0.7978625107628122,0.01808213571656483,0.9064553529290261,19.750658711877755,27.93164941613984,Love and Romance
588,0.122,0.724,0.154,16836,78.28,53.61072579412037,0.7879884215678399,0.018652983804775737,0.9019713343830745,18.666492132119632,26.398406335174258,Literary
589,0.12,0.704,0.176,35649,74.93,55.603689527653486,0.7837718869679241,0.01798441809338332,0.9020289134936341,21.439580155641053,30.320145027692647,Literary
590,0.082,0.798,0.12,639,75.03,54.461587818032136,0.8524775487048994,0.018361565280491175,0.9234022088725337,12.005192015634437,16.977905367403416,Literary
591,0.076,0.715,0.209,9493,73.1,53.173955011440654,0.7974287979766927,0.01880619938435734,0.9047657595692267,17.412429168001974,24.62489348324926,Literary
592,0.138,0.723,0.139,14087,76.96,53.54748144975856,0.7923241315931986,0.018675014639825026,0.9033603933106629,18.251051177288282,25.810884102486533,Detective and Mystery
593,0.105,0.754,0.141,11381,74.63,53.83994054951873,0.7955030973898773,0.018573571772061308,0.9046276116374171,18.300811098117478,25.881255257385792,Literary
594,0.109,0.664,0.227,12043,60.92,51.4306205768087,0.7847759963647797,0.01944366972019241,0.8991925755318178,16.537682255405308,23.387814535811057,Literary
595,0.11,0.727,0.163,30326,77.57,52.35246039883337,0.773251046507239,0.019101299010242583,0.8960620622803506,18.122474627002692,25.629049401269505,Literary
596,0.099,0.729,0.172,12202,81.97,54.09013985903916,0.7978823656145819,0.01848765787269243,0.9055944670276066,18.35765318359479,25.961642105581372,Literary
597,0.108,0.729,0.164,15242,71.48,57.40811761422366,0.8057185561201065,0.017419139340535284,0.9104294256552176,21.396063547567284,30.258603250366253,Literary
598,0.121,0.685,0.194,21016,78.08,57.943500284942054,0.8011998613536769,0.017258191084114968,0.9093111052303917,22.714434212185328,32.123060924503925,Humorous and Wit and Satire
599,0.119,0.668,0.213,8775,65.09,56.6061891315673,0.8109019410589289,0.017665912779886023,0.9115812028927844,19.714575731781686,27.880620376317147,Literary
600,0.133,0.666,0.201,8421,64.78,54.3967004071052,0.8031741503957328,0.018383467977211753,0.907551261412476,18.163499239780514,25.687066965051002,Literary
601,0.112,0.705,0.183,18184,77.57,53.235275930706166,0.7864686101319408,0.018784536804160697,0.9011817400795186,18.35368539136182,25.95603079999283,Literary
602,0.094,0.739,0.167,21119,68.6,58.668554829715745,0.8044170474047371,0.017044905962017968,0.910809201872883,23.254086479694987,32.88624448018147,Literary
603,0.117,0.702,0.181,16684,73.92,52.11629858962918,0.7835615392251609,0.019187855374652295,0.8993385118497049,17.322261668592514,24.497377382699135,Literary
604,0.126,0.675,0.198,20058,75.61,54.425133902726536,0.7899074518617677,0.018373863843629476,0.9032103513342852,19.45919198043361,27.519453211550978,Literary
605,0.098,0.759,0.143,9745,77.57,49.86428783897093,0.7839250158052914,0.02005443260774819,0.8975919414152271,15.067728281077846,21.308985689252932,Literary
606,0.119,0.757,0.124,9432,85.73,48.589830975197174,0.7780310192580584,0.020580437921474827,0.8944625178471205,14.183963097708103,20.059152980978297,Literary
607,0.08,0.78,0.14,365,87.65,51.874158021747654,0.8548628152482811,0.019277421323749704,0.9223209056243952,10.228133909323867,14.464765692333955,Literary
608,0.103,0.769,0.128,16691,74.63,52.978839060541254,0.7871705954971,0.018875460801571285,0.9012187320511387,18.018616439917526,25.48217174453018,Literary
609,0.097,0.749,0.155,22784,78.79,52.07672629636607,0.7773813364624437,0.019202435927117414,0.8972323331686436,17.622525191246773,24.922014128722708,Literary
610,0.093,0.731,0.176,9103,77.57,56.18919680691633,0.8105745936340969,0.017797015384226136,0.911198707650461,19.280172490951117,27.26628142159573,Literary
611,0.092,0.752,0.156,2579,64.95,54.37826080334123,0.8238742661017846,0.01838970178940618,0.9142530215113899,15.725811363967027,22.23965571024311,Literary
612,0.171,0.608,0.221,11315,69.86,55.194799605317606,0.8027016073363205,0.01811764889356818,0.9079615531253038,19.102134241134824,27.014497314084355,Literary
613,0.098,0.747,0.156,18535,73.21,53.837118976515605,0.7887571041043345,0.018574545202469175,0.9023958354318686,18.86629323358886,26.68096776264912,Detective and Mystery
614,0.11,0.737,0.153,15273,76.56,50.8940891201796,0.7786818748059666,0.019648647166837657,0.8966991033288828,16.320777025330617,23.081064217689775,Detective and Mystery
615,0.129,0.734,0.138,20501,71.07,53.783772807162975,0.7852122025454826,0.01859296861872098,0.9011792350429813,19.07208509892597,26.97200140963492,Literary
616,0.1,0.682,0.218,9949,75.84,51.79035294233477,0.7917094514138099,0.019308615276544566,0.9017984701947432,16.44834581052142,23.261473723842066,Literary
617,0.154,0.642,0.204,9503,77.4,49.44873105495221,0.7799519036737316,0.020222965861119938,0.8958859719151476,14.8739420536046,21.03493057815915,Literary
618,0.174,0.631,0.195,9680,79.23,47.2913436951844,0.769842830690295,0.021145518859550363,0.890434746097404,13.336638135617422,18.860854527852386,Literary
619,0.109,0.642,0.249,8420,48.2,52.5614112151845,0.7981428549617374,0.01902536436676018,0.9045351408571622,16.721431422320528,23.64767509973732,Literary
620,0.118,0.717,0.164,8490,75.34,54.899432117179394,0.8060001151428383,0.01821512466405049,0.9088303554138157,18.40229876957599,26.024780498776078,Literary
621,0.113,0.748,0.139,17345,78.18,47.39752095884017,0.7614231065148764,0.02109814985615801,0.8876250756915428,13.593431418732003,19.22401507155934,Literary
622,0.126,0.647,0.227,7137,56.66,51.98062137206017,0.7962559483160813,0.01923793855487662,0.9034591070925261,16.297257546772453,23.04780265213288,Literary
623,0.103,0.762,0.135,15281,76.05,50.59933933117336,0.7785826778585104,0.01976310389064542,0.8964172147408707,16.031363179922778,22.671771232375463,Literary
624,0.12,0.684,0.197,24221,76.45,52.754663675414896,0.7787046111661909,0.018955670083553717,0.8982160119994901,18.30410654858262,25.885915728127724,Detective and Mystery
625,0.131,0.666,0.204,5896,48.2,51.040629378342075,0.800018565132268,0.019592234895605094,0.9039554097085091,15.116235988872027,21.377585947495092,Literary
626,0.108,0.706,0.186,23071,70.26,53.51250579573859,0.7824181822952448,0.01868722058759644,0.9000438271301635,18.948403255653435,26.7970888694596,Literary
627,0.112,0.74,0.148,7069,70.36,48.58517352758323,0.7829660800971971,0.02058241079312541,0.8961350990551842,13.974010529134024,19.762235211045766,Sea and Adventure
628,0.102,0.737,0.161,14566,75.44,49.2723646295868,0.7729387220051698,0.02029535232412056,0.8933441617433772,14.984597219591095,21.1914206146439,Literary
629,0.12,0.748,0.131,14815,75.54,49.34405785380482,0.7733859357858502,0.020265864695659438,0.8935608793662004,15.035944912988459,21.264037219043026,Literary
630,0.129,0.71,0.161,10155,79.19,49.85753907466765,0.7811076769725057,0.02005714719497848,0.896634791007736,15.19970593405965,21.495630276029974,Literary
631,0.13,0.695,0.174,20621,73.1,57.49854387279326,0.800566917106633,0.01739174477552592,0.9088187346512292,22.19930254582503,31.394554735529336,Literary
632,0.102,0.728,0.17,23142,74.63,57.60132878379414,0.7977423278578814,0.01736071061404655,0.9079678213926882,22.69664303202108,32.097900396225015,Literary
633,0.098,0.701,0.201,10193,72.5,50.643564462775714,0.7841038691430856,0.01974584551083534,0.8983158041227614,15.795845794974506,22.33869935240697,Humorous and Wit and Satire
634,0.076,0.78,0.144,13180,71.99,49.73794739695377,0.7766413963803275,0.020105373308212666,0.8950172543199066,15.283073632651828,21.61353000604286,Detective and Mystery
635,0.105,0.691,0.203,7914,66.51,54.5778993781644,0.8057994734445765,0.01832243474727943,0.9085379704302218,18.07649358754292,25.564022391653484,Literary
636,0.137,0.664,0.199,30395,70.16,50.803700458688326,0.7662491823714863,0.01968360554391432,0.8924020482411227,16.69724417266736,23.613469163241312,Literary
637,0.147,0.63,0.224,5689,58.89,50.30625171700674,0.7943666810788123,0.01987824506634701,0.9014709190553293,14.858085510921494,21.012506040444357,Literary
638,0.133,0.634,0.233,8365,58.49,52.16758246200452,0.7948201119765099,0.019168992558325566,0.9031299531201062,16.59504007543643,23.46893074280723,Literary
639,0.155,0.629,0.217,20665,74.53,52.399933274888994,0.7786955603053765,0.019083993766824476,0.8979327518322539,17.908479053801354,25.326413959360366,Literary
640,0.091,0.71,0.199,9214,74.42,59.09247359028668,0.8178890556636731,0.016922628877129538,0.9153907429439593,21.635885383808013,30.59776254373111,Literary
641,0.11,0.714,0.176,7584,76.86,56.258415963976425,0.8107712350529144,0.017775118315459207,0.9113084932446753,19.332875330685873,27.340814492324192,Literary
642,0.102,0.76,0.138,13872,80.65,50.12846580054322,0.7757258320867693,0.01994874536912645,0.8950465702410018,15.694017352639365,22.194692188221286,Literary
643,0.099,0.766,0.135,20498,90.8,50.809234591041694,0.7720849053084569,0.019681461609270385,0.8943938368612007,16.51421823393883,23.354631398425358,Detective and Mystery
644,0.132,0.678,0.19,9617,67.22,51.29218127805391,0.7882587481008637,0.019496148829760612,0.9002456553690391,16.185402284336455,22.88961542297309,Literary
645,0.137,0.65,0.213,9412,62.45,58.79736245498366,0.817797664035714,0.017007565615985213,0.9151828966961689,21.284904651711393,30.101400832268435,Literary
646,0.137,0.672,0.191,9168,57.23,58.22134418849641,0.8164058197254718,0.01717583154319518,0.9143839187721761,20.81179399356935,29.43232132302069,Literary
647,0.151,0.682,0.168,8932,59.67,55.66465398215396,0.8083619469317702,0.017964721388919424,0.9101277890397058,18.9701552472879,26.82785083103768,Literary
648,0.096,0.759,0.144,14754,81.77,48.66273043099421,0.7673767864437523,0.020549607289669904,0.8908844764471098,14.58732817274016,20.629597340676273,Literary
649,0.09,0.764,0.146,17386,78.28,53.72710127494954,0.7879365180420638,0.018612580546314598,0.9020414893697121,18.80358046494625,26.592278514700773,Literary
650,0.104,0.76,0.136,7494,81.22,50.362645197445,0.790560180612072,0.019855986437557736,0.9002460148622344,15.153609041351698,21.430439425179127,Literary
651,0.11,0.661,0.229,4314,65.96,55.89814335187131,0.820849526766196,0.017889681839790887,0.9143162770076111,17.574885973519997,24.85464210091266,Ghost and Horror
652,0.102,0.786,0.112,6125,78.18,45.60394142097105,0.7759178782644197,0.021927929228067737,0.8908428821634399,11.858428973084965,16.770351082174813,Detective and Mystery
653,0.133,0.706,0.161,9796,69.75,48.59498874986756,0.7767743831861198,0.02057825355505871,0.8940390787741725,14.236043650842776,20.132806005557246,Detective and Mystery
654,0.104,0.732,0.164,18516,79.19,56.96970860644362,0.8014343345051554,0.017553187903911693,0.9087539991288923,21.39849001653569,30.26203479569004,Detective and Mystery
655,0.113,0.704,0.182,8460,72.7,50.83857174390365,0.7893598262338694,0.0196701041295464,0.9002412992058388,15.675174764868366,22.168044745045336,Literary
656,0.122,0.699,0.18,13756,82.07,51.32123229914896,0.7824553808154209,0.01948511279251926,0.8983242982891438,16.55923775941259,23.41829862192195,Literary
657,0.114,0.712,0.174,10445,79.6,53.73322528918481,0.7978041172431669,0.018610459257156778,0.9053066739794711,17.974606593659022,25.419932423073448,Literary
658,0.128,0.694,0.178,12086,82.44,54.24057677737603,0.7975633587723161,0.01843638212226947,0.9055991357774816,18.555299965264748,26.241156864778425,Literary
659,0.103,0.7,0.198,7226,76.45,58.39655308027479,0.8225414566043807,0.017124298391813477,0.9164514717931533,20.003614074219623,28.289382320238715,Literary
660,0.109,0.692,0.199,6503,76.29,50.64110755165582,0.7950612903167118,0.01974680350306246,0.9019813744678669,15.114701142897001,21.375415347501058,Literary
661,0.138,0.68,0.182,11271,78.62,49.23807874733609,0.7775104939083735,0.02030948455831256,0.8948705049113381,14.783942276879907,20.90765167330454,Literary
662,0.147,0.696,0.157,12503,72.94,49.9328772293771,0.7801097676165837,0.020026885200431995,0.8963626191425064,15.316982568561743,21.661484483092302,Literary
663,0.115,0.733,0.152,32472,73.85,48.919180332506265,0.7530050316616073,0.020441879712680116,0.886152423635791,15.035791062243076,21.26381964123232,Literary
664,0.108,0.729,0.163,11521,75.74,53.461834702176674,0.7950110015553815,0.018704932323605525,0.9041841574004226,17.930047237476217,25.356915977229114,Detective and Mystery
665,0.132,0.65,0.218,65948,29.79,52.48590413014511,0.7589369725731552,0.019052734568892626,0.8913108395715736,18.720204517095247,26.474367118474177,Literary
666,0.107,0.696,0.197,3752,74.73,55.058585547510795,0.8210703190944794,0.018162471666423152,0.9138208294441125,16.71802748512252,23.64286120558643,Literary
667,0.13,0.694,0.177,15861,58.66,53.751406018414194,0.790529947893212,0.018604164506086023,0.9029191342870292,18.626645416808106,26.34205456996468,Literary
668,0.131,0.708,0.161,13838,63.43,58.17445936935798,0.8095848213485611,0.017189674142923383,0.9121652015722016,21.819201264645397,30.857010348609705,Literary
669,0.136,0.694,0.17,15815,69.35,52.026633247168824,0.7831887608195157,0.01922092469926291,0.8991420738963573,17.249514038235333,24.3944966972175,Detective and Mystery
670,0.141,0.716,0.144,14031,87.45,49.504931910050026,0.7767552719428583,0.020200007583426036,0.8948508053536925,15.060069196294238,21.298154107676588,Literary
671,0.094,0.679,0.228,6041,77.27,51.187209128338054,0.7993868967576018,0.01953613054958263,0.9038645770998298,15.298855485987316,21.63584891706929,Literary
672,0.078,0.69,0.232,9913,49.42,65.885857171114,0.8382498456367715,0.015177764135372362,0.9254342486565387,26.00193879983575,36.77229449872291,Literary
673,0.124,0.701,0.175,33225,58.86,52.81105495969719,0.7741098835856526,0.018935429348327752,0.8967164147624109,18.604788468230034,26.311144176853475,Literary
674,0.095,0.759,0.147,5403,65.9,58.136783073195545,0.8254420782996221,0.017200814134159727,0.917215642360017,19.222653121162,27.18493674874081,Literary
675,0.12,0.747,0.133,9468,63.56,51.76615641654763,0.7914867985568762,0.019317640505377348,0.9017050505099137,16.439938274781152,23.249583672772044,Sea and Adventure
676,0.09,0.762,0.148,10630,64.48,53.738105534551394,0.7979309734989449,0.018608769141611088,0.9053520268664916,17.968159095923074,25.410814284331902,Sea and Adventure
677,0.117,0.744,0.14,9340,67.93,54.07422988295884,0.8012111158424222,0.01849309739897274,0.9066757098157939,18.015849007211507,25.47825800366437,Sea and Adventure
678,0.136,0.657,0.206,10223,71.28,49.79480674945628,0.7806462463207368,0.020082415522396205,0.8964242435707451,15.162646357609976,21.44322012039904,Literary
679,0.156,0.641,0.203,9101,73.0,48.539283706740115,0.7770478851656115,0.020601869735896845,0.8940813188519434,14.176999238766344,20.04930459721641,Literary
680,0.14,0.64,0.22,9822,71.18,48.139852707915615,0.7735895543785659,0.020772809714799362,0.8925301018667552,13.948597434737485,19.726295668288312,Literary
681,0.113,0.679,0.207,28013,58.55,54.14341312595105,0.7826153908402655,0.018469467332503608,0.9005844617399057,19.683760024884442,27.83704038568895,Literary
682,0.11,0.665,0.224,11703,66.51,57.648392950184736,0.8105949044457604,0.017346537324364312,0.9121575926538169,21.00542878397965,29.70616226976621,Literary
683,0.117,0.661,0.222,11149,68.84,55.98193619026155,0.8057987258152844,0.017862904859192008,0.9095113146836281,19.648436865020656,27.78708589394371,Literary
684,0.131,0.682,0.187,12667,70.06,56.73465691255417,0.806555582238987,0.017625910764584553,0.9102602049682007,20.44778869389138,28.91754009144043,Literary
685,0.106,0.682,0.212,14212,67.42,60.61687761197511,0.8176591080513989,0.01649705559565882,0.9162150504100017,23.676714433818425,33.48393066474083,Literary
686,0.121,0.671,0.208,13008,67.93,59.036099336433615,0.8139089618146248,0.016938788491109857,0.9140848717937047,22.243686312628963,31.457322860492663,Literary
687,0.14,0.667,0.193,12669,67.32,59.10394569728364,0.8146437164190558,0.016919344185949314,0.9143610515565566,22.207695039028383,31.40642351323964,Literary
688,0.112,0.708,0.181,14841,78.89,55.85715082027558,0.8015100304563917,0.017902810746963666,0.9080307779770124,20.011227559487352,28.300149414361265,Detective and Mystery
689,0.093,0.749,0.158,11032,68.74,52.98335869401183,0.7936818794172695,0.01887385067026753,0.9033832956213074,17.527804212434212,24.78805843584473,Literary
690,0.148,0.687,0.165,2266,56.83,62.061979519139626,0.8516849655053002,0.016112924656094874,0.9276761016793702,18.00392293221997,25.461391986665465,Literary
691,0.145,0.704,0.151,11212,74.02,49.16093977394131,0.7755636557177394,0.02034135239477397,0.894139123086958,14.788627114794448,20.9142770346208,Detective and Mystery
692,0.127,0.698,0.175,18081,66.61,57.12551949780435,0.801106522078281,0.017505311265281983,0.9087501367040609,21.640500252815553,30.604288954070146,Literary
693,0.135,0.633,0.232,10481,59.0,50.63979426040306,0.7837153153240055,0.019747315616207652,0.8981819490325172,15.813281024192392,22.363356490029986,Literary
694,0.115,0.693,0.192,7441,60.58,61.467235578612986,0.8318298072176431,0.016268829899159183,0.9211690687519901,21.83549399791592,30.880051752969006,Literary
695,0.147,0.688,0.165,35114,74.32,51.95709057406149,0.7684475762087143,0.019246651206817754,0.894116103172955,17.868920050805627,25.270469080809853,Literary
696,0.116,0.7,0.184,10723,60.11,50.933325089563645,0.7862182806435934,0.01963351103116773,0.8992674801793727,15.957783964888952,22.56771450856586,Literary
697,0.113,0.748,0.139,11764,76.35,50.71732460125508,0.7844255976743314,0.019717128375010013,0.8984857908960412,15.849738337815772,22.414914917403863,Detective and Mystery
698,0.101,0.753,0.146,14944,61.03,55.1586931566929,0.796055984230045,0.018129508564665133,0.9057615462336956,19.763655434840175,27.950029558019704,Literary
699,0.113,0.708,0.179,28928,73.61,52.9262725678085,0.7747195959268435,0.01889420795161443,0.8970122612746494,18.708489420874077,26.45779947051369,Literary
700,0.111,0.743,0.146,22196,76.35,52.90245127267877,0.7821187247630866,0.018902715771063817,0.8994746648451138,18.269897960426125,25.837537478807175,Literary
701,0.124,0.707,0.169,22210,73.81,59.501437662770904,0.80633591382651,0.016806316608139436,0.9119385253135592,24.129241790331893,34.12390098966702,Literary
702,0.11,0.692,0.197,8101,69.86,56.07352127609444,0.8109628414068317,0.017833729311847683,0.9112468544158867,19.098810205175123,27.009796417348333,Literary
703,0.115,0.621,0.263,30779,81.77,46.9966618513246,0.7438698215808732,0.021278107010313435,0.8810738007862103,13.315805109108721,18.831392179218504,Literary
704,0.103,0.749,0.148,13488,78.18,58.05543938932833,0.8106289887622178,0.01722491484895761,0.9124263479487119,21.509331735659202,30.418788658151268,Literary
705,0.09,0.814,0.096,10793,74.53,49.318563816016095,0.7813957970286167,0.020276340643870336,0.8962601409824902,14.690830646784285,20.775971943208646,Detective and Mystery
706,0.081,0.677,0.242,9439,48.81,62.00817004898409,0.8284413078349023,0.016126907135141033,0.9203999340545849,23.275431521325178,32.91643092754431,Literary
707,0.132,0.689,0.18,21766,69.04,50.93728370717557,0.7735133902976806,0.01963198520260179,0.8949868738679789,16.59073588372706,23.46284369651679,Western Stories
708,0.153,0.679,0.168,18247,66.61,50.127048422471645,0.7733204502535919,0.019949309434139875,0.8942281885192714,15.785719017868855,22.324377926881027,Western Stories
709,0.127,0.634,0.239,9144,71.68,54.232611644095705,0.803013587268587,0.01843908987017906,0.9073807684310625,18.003156665231465,25.460308321497916,Literary
710,0.139,0.649,0.212,10206,73.81,54.44563444409465,0.8017704077931079,0.01836694548994209,0.9071270479170288,18.36331138297265,25.969644007880163,Literary
711,0.163,0.623,0.214,9563,69.65,54.186373903668056,0.8019026546932692,0.01845482411828828,0.9069836476399402,18.067285794586503,25.551000605974995,Literary
712,0.137,0.62,0.243,11804,74.12,47.64031277014863,0.7676938375535158,0.02099062625438091,0.8900305940383758,13.681316120702814,19.34830280901158,Literary
713,0.112,0.719,0.169,16318,75.64,52.538100038444924,0.7854822127792374,0.01903380592880684,0.9003138228380341,17.653125589213115,24.965289626540724,Western Stories
714,0.103,0.697,0.2,22365,70.57,50.49630027471805,0.7697769054580422,0.019803431034741952,0.8933412599581216,16.276050965763254,23.017812017658105,Literary
715,0.113,0.66,0.227,11690,41.71,56.950257208493646,0.8085558246580216,0.01755918320682946,0.9110490376733615,20.441094692576858,28.908073343994886,Literary
716,0.108,0.668,0.224,12132,44.75,56.36503642251158,0.8054408338787543,0.017741494789500586,0.9096530757360343,20.145738140311266,28.49037610204513,Literary
717,0.136,0.64,0.224,11969,51.14,54.742798076003304,0.7996942443560113,0.018267243092171308,0.9066594964709315,18.909472150685968,26.74203197281643,Literary
718,0.109,0.709,0.183,9075,76.86,54.144724672162354,0.8026528092213313,0.018469019947092536,0.9071991958971979,17.945964839764464,25.379426866265614,Literary
719,0.101,0.745,0.155,9507,79.5,52.55677970154529,0.7960738591302923,0.01902704095796413,0.9038477056028916,16.88891657963319,23.88453488070508,Literary
720,0.122,0.709,0.169,9117,77.67,50.98676448046822,0.7892469734920369,0.019612933085469183,0.9003258750332765,15.824557497681104,22.379303831773463,Literary
721,0.116,0.723,0.162,16270,80.21,49.52493794118437,0.7727476245772408,0.020191847613975737,0.893504352842566,15.227578103329318,21.53504747582389,Literary
722,0.151,0.687,0.162,10840,83.36,53.185215557710144,0.7952699129634868,0.018802217674852167,0.9040616423498627,17.610696299754917,24.905285549947084,Literary
723,0.142,0.718,0.141,11939,83.86,51.234951768425596,0.787541444998515,0.01951792605407051,0.8999589846925226,16.173957692195003,22.87343032555082,Literary
